CustomerID,Recency,Frequency,Monetary,Churn,Cluster
14106,726,1,214.79999999999998,1,1
14107,52,18,7580.53,0,0
14108,31,6,1642.8700000000001,0,0
14109,73,2,288.4,0,1
14110,4,45,18671.1,0,0
14111,14,8,1385.7,0,0
14112,23,20,8749.74,0,0
14113,4,20,8933.03,0,0
14114,274,9,1750.62,1,1
14115,502,2,622.6700000000001,1,1
14116,20,10,2765.48,0,0
14117,144,2,180.0,1,1
14118,429,1,458.45,1,1
14119,376,2,183.37,1,1
14121,4,8,5560.3,0,0
14122,406,3,362.42,1,1
14123,726,1,436.18,1,1
14124,84,2,839.1600000000001,0,1
14125,11,6,5441.26,0,0
14126,8,7,1878.5900000000001,0,0
14127,123,9,2609.79,1,0
14128,61,5,1561.71,0,1
14129,2,14,3715.2,0,0
14130,319,5,2339.68,1,1
14131,649,1,168.22,1,1
14132,2,22,7172.0599999999995,0,0
14133,130,7,1516.78,1,1
14134,383,15,11123.35,1,0
14135,2,39,13529.98,0,0
14136,401,5,1570.81,1,1
14137,696,1,332.7,1,1
14138,2,4,1931.7600000000002,0,0
14139,46,5,1502.62,0,0
14140,4,4,1870.1,0,0
14141,3,8,1830.26,0,0
14142,373,3,983.15,1,1
14143,134,2,231.6,1,1
14144,486,1,55.316,1,1
14145,47,11,11342.25,0,0
14146,9,17,13641.3,0,0
14147,78,11,3073.6,0,0
14148,234,3,623.49,1,1
14149,221,2,893.24,1,1
14150,36,4,1317.28,0,1
14151,673,2,679.45,1,1
14152,75,9,2618.63,0,0
14153,483,1,233.4,1,1
14154,239,10,7806.32,1,0
14155,266,2,237.5,1,1
14156,10,72,43467.106499999914,0,0
14157,20,7,1403.5800000000002,0,0
14158,40,2,1015.32,0,1
14159,20,31,12491.15,0,0
14160,610,7,8421.47,1,0
14161,216,10,4094.55,1,0
14162,174,4,578.72,1,1
14163,87,9,5040.53,0,0
14164,71,4,3263.54,0,0
14165,276,2,240.88,1,1
14166,505,2,251.15,1,1
14167,39,12,1836.8799999999999,0,0
14168,421,2,370.45,1,1
14169,431,2,621.51,1,1
14170,375,3,570.18,1,1
14171,98,3,862.58,1,1
14172,605,3,369.02,1,1
14173,11,10,1036.84,0,0
14174,33,2,268.92,0,1
14175,60,11,10901.18,0,0
14176,297,9,1333.3600000000001,1,1
14177,86,17,2759.15,0,0
14178,9,14,3200.52,0,0
14179,41,4,1403.14,0,1
14180,11,58,10866.02,0,0
14181,411,2,308.35,1,1
14182,444,4,678.77,1,1
14183,411,2,278.34000000000003,1,1
14184,67,2,905.78,0,1
14185,331,2,395.3,1,1
14186,427,5,1550.63,1,1
14187,474,1,123.5,1,1
14188,31,12,4108.72,0,0
14189,2,31,10157.23,0,0
14190,666,1,79.9,1,1
14191,2,28,9502.42,0,0
14192,388,1,293.74,1,1
14193,68,5,2063.58,0,0
14194,5,57,30020.11,0,0
14195,202,8,3627.6,1,0
14196,107,2,671.04,1,1
14197,411,1,390.05,1,1
14198,18,13,2271.13,0,0
14199,218,5,1277.1,1,1
14200,617,1,379.2,1,1
14201,60,17,1940.98,0,0
14202,381,3,847.76,1,1
14203,397,1,339.34,1,1
14204,2,5,1175.44,0,0
14205,17,11,2880.9,0,0
14206,239,4,1513.17,1,1
14207,688,1,157.8,1,1
14208,95,3,718.79,1,1
14209,11,21,7066.7,0,0
14210,106,22,7462.41,1,0
14211,53,27,6643.39,0,0
14212,90,3,3260.62,0,1
14213,405,1,1192.2,1,1
14214,31,10,2008.76,0,0
14215,12,15,5040.05,0,0
14216,3,9,3989.34,0,0
14217,2,40,5303.57,0,0
14218,43,2,338.96000000000004,0,1
14219,4,4,723.77,0,0
14220,247,6,2147.4,1,1
14221,42,26,9950.29,0,0
14222,177,2,1366.34,1,1
14223,92,6,1982.26,1,0
14224,110,13,2851.44,1,0
14225,435,4,2031.07,1,1
14226,29,11,5199.92,0,0
14227,26,25,9719.67,0,0
14228,438,3,745.5,1,1
14229,52,10,4141.24,0,0
14230,436,3,979.8000000000001,1,1
14231,184,7,2161.33,1,1
14232,43,10,4096.14,0,0
14233,49,11,4366.99,0,0
14234,22,8,1508.24,0,0
14235,75,14,7862.85,0,0
14236,81,7,2046.2,0,0
14237,373,3,632.14,1,1
14238,326,4,581.08,1,1
14239,43,32,6644.02,0,0
14240,30,5,2137.83,0,0
14241,184,3,547.4000000000001,1,1
14242,235,4,561.1,1,1
14243,9,27,9806.52,0,0
14244,661,1,366.41999999999996,1,1
14245,220,4,3386.9,1,1
14246,111,6,2948.12,1,0
14247,278,6,890.33,1,1
14248,318,4,1335.53,1,1
14249,411,12,5400.461,1,0
14250,7,6,3808.1,0,0
14251,2,10,5759.400000000001,0,0
14252,381,1,350.99,1,1
14253,493,2,363.40000000000003,1,1
14254,433,1,601.03,1,1
14255,546,1,1000.63,1,1
14256,260,7,3429.85,1,0
14257,64,14,9054.17,0,0
14258,9,34,43467.106499999914,0,0
14259,142,2,240.0,1,1
14260,471,3,824.28,1,1
14261,51,4,2326.9,0,0
14262,8,16,5236.46,0,0
14263,423,1,322.93,1,1
14264,155,8,1851.33,1,0
14265,109,6,1903.53,1,1
14266,428,1,55.316,1,1
14267,163,6,3032.48,1,0
14268,471,1,354.85,1,1
14269,439,1,295.73,1,1
14270,332,2,985.3000000000001,1,1
14271,226,3,326.5,1,1
14272,74,6,1358.77,0,1
14273,51,8,1119.94,0,0
14274,686,1,256.6,1,1
14275,396,6,1189.3799999999999,1,1
14276,99,10,3222.42,1,0
14277,15,12,21385.61,0,0
14278,410,1,205.83,1,1
14279,521,2,191.86,1,1
14280,197,2,268.08,1,1
14281,408,1,245.15,1,1
14282,3,40,10952.2,0,0
14283,463,4,628.4399999999999,1,1
14284,31,5,1894.9,0,0
14285,21,12,5194.43,0,0
14286,24,10,13108.51,0,0
14287,8,6,353.26,0,0
14288,213,2,853.2,1,1
14289,9,12,1822.52,0,0
14290,11,13,6831.21,0,0
14291,2,34,11787.35,0,0
14292,8,25,14098.18,0,0
14293,3,13,3949.57,0,0
14294,407,1,375.34,1,1
14295,40,6,2529.11,0,0
14296,421,2,456.40000000000003,1,1
14297,18,8,2610.66,0,0
14298,8,72,43467.106499999914,0,0
14299,8,36,18035.87,0,0
14300,19,2,86.4,0,1
14301,117,5,2632.32,1,1
14302,431,3,742.9000000000001,1,1
14303,407,2,277.94,1,1
14304,223,4,2108.46,1,1
14305,71,6,3717.92,0,0
14306,51,8,5244.72,0,0
14307,89,16,7283.64,0,0
14308,549,2,1147.02,1,1
14309,8,20,6133.34,0,0
14310,433,1,492.1,1,1
14311,243,3,826.71,1,1
14312,47,17,4701.88,0,0
14314,107,3,349.8,1,1
14315,45,14,5678.95,0,0
14316,422,5,1370.34,1,1
14317,65,2,1017.1600000000001,0,1
14318,460,1,158.02,1,1
14319,424,1,494.85,1,1
14320,207,7,1824.54,1,1
14321,11,12,3748.81,0,0
14322,429,4,474.1,1,1
14323,115,4,1210.1200000000001,1,1
14324,410,2,701.61,1,1
14325,570,1,245.48000000000002,1,1
14326,242,4,1124.83,1,1
14327,163,7,2206.58,1,1
14328,438,1,445.05,1,1
14329,17,22,14862.86,0,0
14330,624,1,200.63,1,1
14331,124,4,925.3199999999999,1,1
14332,23,8,2757.62,0,0
14333,68,2,830.4,0,1
14334,17,20,6870.69,0,0
14335,16,4,909.72,0,0
14336,17,8,3229.82,0,0
14338,161,5,1516.32,1,1
14339,243,3,929.79,1,1
14340,219,2,269.4,1,1
14341,45,26,6619.0,0,0
14342,21,10,1587.0,0,0
14343,421,4,1079.66,1,1
14344,127,28,3882.98,1,0
14345,39,2,217.95999999999998,0,1
14346,121,7,3337.33,1,0
14347,726,1,82.6,1,1
14348,260,2,819.14,1,1
14349,10,2,267.0,0,1
14350,274,4,1254.96,1,1
14351,165,2,102.0,1,1
14352,157,8,2157.92,1,0
14353,215,4,467.09999999999997,1,1
14354,6,4,327.24,0,1
14355,366,4,1014.45,1,1
14356,80,4,1402.46,0,1
14357,43,2,450.24,0,1
14358,389,2,400.06,1,1
14359,19,6,1824.36,0,0
14360,32,8,4236.06,0,0
14361,579,1,214.70999999999998,1,1
14362,22,2,303.0,0,1
14363,402,2,227.47000000000003,1,1
14364,109,16,7434.7,1,0
14365,395,2,634.68,1,1
14366,525,1,136.0,1,1
14367,8,32,18455.64,0,0
14368,320,2,310.0,1,1
14369,642,2,469.13,1,1
14370,451,6,1175.78,1,1
14371,295,2,201.0,1,1
14372,443,2,860.08,1,1
14373,358,2,153.1,1,1
14374,541,1,108.0,1,1
14375,185,4,1342.3799999999999,1,1
14376,683,1,215.46,1,1
14377,191,4,1234.1,1,1
14378,622,1,131.25,1,1
14379,44,6,1613.26,0,0
14380,682,1,55.316,1,1
14381,52,3,828.62,0,1
14382,26,3,1809.12,0,0
14383,38,6,2495.38,0,0
14384,501,1,58.5,1,1
14385,9,6,404.22,0,0
14386,297,2,284.8,1,1
14387,33,6,3455.2,0,0
14388,10,24,9601.04,0,0
14389,65,7,2941.4700000000003,0,0
14390,10,22,10792.6,0,0
14391,577,1,135.6,1,1
14392,432,1,266.4,1,1
14393,218,2,135.9,1,1
14394,565,1,93.8,1,1
14395,2,29,11281.84,0,0
14396,65,9,2457.37,0,0
14397,3,38,5225.92,0,0
14398,401,2,707.79,1,1
14399,394,8,2108.21,1,1
14400,149,4,2307.17,1,1
14401,4,35,10847.38,0,0
14402,652,1,285.6,1,1
14403,130,10,3356.3199999999997,1,0
14404,34,19,4173.45,0,0
14405,387,1,195.0,1,1
14406,119,2,313.5,1,1
14407,107,12,4315.46,1,0
14408,11,18,6701.3,0,0
14409,71,15,5486.74,0,0
14410,92,20,3732.17,1,0
14411,311,2,2126.0,1,1
14412,43,5,2196.22,0,0
14413,362,5,885.57,1,1
14414,92,15,3896.31,1,0
14415,1,36,17835.66,0,0
14416,22,4,980.44,0,0
14417,388,1,524.65,1,1
14418,4,6,3874.5,0,0
14419,11,13,2306.43,0,0
14420,99,5,2026.69,1,1
14421,57,8,3282.48,0,0
14422,1,25,14535.16,0,0
14423,218,4,1181.81,1,1
14424,18,2,644.16,0,1
14425,435,3,661.39,1,1
14426,24,27,16209.61,0,0
14427,50,6,1626.86,0,0
14428,7,10,2448.12,0,0
14429,404,1,516.28,1,1
14430,512,3,1220.9,1,1
14431,303,5,3084.56,1,1
14432,10,12,4497.0,0,0
14433,466,1,280.7,1,1
14434,22,12,2745.6,0,0
14435,502,1,90.42,1,1
14436,99,3,360.76,1,1
14437,366,6,936.34,1,1
14438,306,2,263.8,1,1
14439,320,6,12104.28,1,0
14440,8,18,8339.710000000001,0,0
14441,1,15,6324.58,0,0
14442,205,9,6956.84,1,0
14443,54,9,3503.17,0,0
14444,456,1,120.44,1,1
14445,456,1,221.65,1,1
14446,1,9,2210.63,0,0
14447,19,11,2874.96,0,0
14448,9,4,750.7,0,0
14449,19,12,3116.76,0,0
14450,181,10,1611.69,1,0
14451,60,14,3902.58,0,0
14452,11,6,918.0,0,0
14453,190,2,239.86,1,1
14454,376,5,977.3,1,1
14455,432,4,617.72,1,1
14456,5,18,6034.56,0,0
14457,311,2,227.28,1,1
14458,381,1,228.07,1,1
14459,155,3,7213.661,1,0
14460,110,12,1527.84,1,0
14461,148,16,8779.97,1,0
14462,66,23,4223.38,0,0
14463,98,7,1316.19,1,1
14464,568,2,111.0,1,1
14465,247,14,4964.29,1,0
14466,29,20,6539.55,0,0
14467,18,16,2799.5,0,0
14468,726,1,204.24,1,1
14469,416,4,2093.46,1,1
14470,12,5,1173.23,0,0
14471,591,2,400.95,1,1
14472,104,17,3971.39,1,0
14473,74,4,468.68000000000006,0,1
14474,46,3,1806.55,0,1
14475,72,7,2077.0,0,0
14476,257,2,386.0,1,1
14477,20,11,3279.2,0,0
14478,382,4,1276.66,1,1
14479,254,6,1440.96,1,1
14480,11,5,1578.57,0,0
14481,165,7,2921.2,1,0
14482,18,18,6329.53,0,0
14483,282,3,394.2,1,1
14484,50,5,1392.9,0,0
14485,39,2,325.6,0,1
14486,512,2,175.5,1,1
14487,27,13,2431.75,0,0
14488,68,2,2128.56,0,1
14489,207,5,2038.31,1,1
14490,406,2,1273.47,1,1
14491,175,4,681.86,1,1
14492,430,7,1921.91,1,1
14493,7,15,7471.1,0,0
14494,26,4,541.02,0,1
14495,51,5,298.6,0,1
14496,312,9,2902.7,1,0
14497,309,3,1172.43,1,1
14498,43,15,5858.15,0,0
14499,26,10,2910.23,0,0
14500,88,6,713.7,0,1
14501,184,4,502.42,1,1
14502,20,22,4859.66,0,0
14503,3,12,7086.52,0,0
14504,47,8,1346.52,0,0
14505,17,27,17738.51,0,0
14506,17,12,4920.9,0,0
14507,24,17,4584.62,0,0
14508,22,7,1090.97,0,0
14509,534,1,110.95,1,1
14510,376,3,979.85,1,1
14511,11,10,2629.62,0,0
14512,188,9,1491.25,1,1
14513,101,9,1243.6,1,0
14514,61,12,5370.24,0,0
14515,18,18,5800.95,0,0
14516,516,1,151.17,1,1
14517,33,4,660.9,0,1
14518,64,2,348.74,0,1
14519,684,2,203.14,1,1
14520,2,4,541.2,0,0
14521,491,1,199.45000000000002,1,1
14522,24,12,2722.96,0,0
14523,108,2,482.18,1,1
14524,32,22,4753.6900000000005,0,0
14525,20,26,12242.44,0,0
14526,389,1,258.65,1,1
14527,3,72,35754.01,0,0
14528,37,2,728.4399999999999,0,1
14529,60,6,1157.22,0,1
14530,26,22,8950.98,0,0
14531,480,1,376.34,1,1
14532,236,15,4778.63,1,0
14533,25,18,5416.09,0,0
14534,3,44,10584.960000000001,0,0
14535,60,12,8828.07,0,0
14536,260,2,341.9,1,1
14537,58,3,996.96,0,1
14538,65,7,1759.0900000000001,0,0
14539,16,4,1074.96,0,0
14540,10,14,4662.3,0,0
14541,59,22,3944.73,0,0
14542,186,2,206.5,1,1
14543,29,55,18187.6,0,0
14544,24,5,4942.83,0,0
14545,674,1,349.25,1,1
14546,5,16,7758.77,0,0
14547,4,16,7949.5,0,0
14548,151,11,3194.0899999999997,1,0
14549,311,5,1202.84,1,1
14550,11,6,2102.43,0,0
14551,18,9,1064.32,0,0
14552,152,4,672.15,1,1
14553,19,14,2677.87,0,0
14554,10,8,4558.9800000000005,0,0
14555,57,8,2616.57,0,0
14556,596,3,815.69,1,1
14557,85,2,1576.76,0,1
14558,654,3,655.5,1,1
14559,390,1,75.6,1,1
14560,7,66,8351.8,0,0
14561,76,6,2161.52,0,0
14562,4,44,11644.92,0,0
14563,510,2,640.54,1,1
14564,435,2,2605.62,1,1
14565,96,9,6958.34,1,0
14566,111,5,5524.0,1,0
14567,57,4,3060.7200000000003,0,0
14568,435,1,919.7,1,1
14569,1,5,824.72,0,0
14570,281,5,831.8100000000001,1,1
14571,425,1,160.0,1,1
14572,3,18,8331.42,0,0
14573,180,22,3802.94,1,0
14574,726,1,143.70000000000002,1,1
14575,488,1,420.22,1,1
14576,372,2,70.80000000000001,1,1
14577,13,11,2223.86,0,0
14578,3,2,337.26,0,1
14579,432,1,105.56,1,1
14580,518,1,55.316,1,1
14581,17,3,548.25,0,1
14582,41,2,228.22,0,1
14583,6,13,2647.25,0,0
14584,169,12,2771.22,1,0
14585,50,6,1300.32,0,0
14586,277,2,474.72,1,1
14587,19,18,3160.58,0,0
14588,578,1,135.39,1,1
14589,372,2,79.5,1,1
14590,425,20,2993.37,1,0
14591,15,8,2640.42,0,0
14592,35,6,1115.88,0,0
14593,22,15,4282.68,0,0
14594,7,4,726.66,0,0
14595,20,14,3905.05,0,0
14596,627,1,222.22000000000003,1,1
14597,11,8,3050.87,0,0
14598,44,3,606.01,0,1
14599,390,2,457.89,1,1
14600,306,3,1258.5,1,1
14601,11,2,427.92,0,1
14602,656,1,205.35999999999999,1,1
14603,275,2,1320.0,1,1
14604,633,1,143.85999999999999,1,1
14605,374,4,921.5600000000001,1,1
14606,1,72,42027.52,0,0
14607,16,36,39972.63,0,0
14608,4,15,5138.09,0,0
14609,72,14,2087.7599999999998,0,0
14610,396,2,55.316,1,1
14611,444,2,604.3299999999999,1,1
14612,415,1,877.7,1,1
14613,680,1,76.32000000000001,1,1
14614,386,1,295.13,1,1
14615,394,5,951.76,1,1
14616,243,8,933.8600000000001,1,1
14617,403,2,190.47000000000003,1,1
14618,9,10,1895.76,0,0
14619,246,3,1685.68,1,1
14620,206,4,825.5600000000001,1,1
14621,1,14,4788.93,0,0
14622,185,2,641.1600000000001,1,1
14623,32,15,2903.68,0,0
14624,57,8,1039.92,0,0
14625,196,13,5397.51,1,0
14626,24,15,8202.19,0,0
14627,379,1,462.75,1,1
14628,91,7,2669.96,1,0
14629,4,4,1910.52,0,0
14630,484,1,338.65,1,1
14631,51,9,3032.67,0,0
14632,263,2,229.12,1,1
14633,266,2,689.8000000000001,1,1
14634,438,4,2124.46,1,1
14635,454,1,215.22,1,1
14636,36,4,1219.7,0,1
14637,677,1,106.67999999999999,1,1
14638,51,2,887.2,0,1
14639,52,15,7963.45,0,0
14640,24,16,5756.74,0,0
14641,22,2,220.92,0,1
14642,59,2,192.24,0,1
14643,170,7,2373.7000000000003,1,0
14644,68,9,3078.48,0,0
14645,157,5,1473.98,1,1
14646,2,72,43467.106499999914,0,0
14647,201,3,742.08,1,1
14648,416,15,4466.65,1,0
14649,5,13,5053.78,0,0
14650,589,1,62.5,1,1
14651,67,11,2679.27,0,0
14652,77,2,228.36,0,1
14653,1,19,5519.71,0,0
14654,726,1,246.86,1,1
14655,8,11,5810.74,0,0
14656,169,7,1081.05,1,1
14657,18,10,2298.41,0,0
14658,5,4,494.3,0,0
14659,9,18,5059.86,0,0
14660,87,4,571.48,0,1
14661,27,2,215.9,0,1
14662,29,11,2117.8,0,0
14663,430,2,490.6,1,1
14664,20,4,1272.48,0,0
14665,61,12,4585.35,0,0
14666,24,2,390.5,0,1
14667,11,72,29570.38,0,0
14668,445,1,111.63,1,1
14669,242,10,4476.02,1,0
14670,280,5,976.1899999999999,1,1
14671,549,2,1127.45,1,1
14672,235,6,1878.69,1,1
14673,3,12,4773.72,0,0
14674,509,1,173.66,1,1
14675,16,3,1611.94,0,0
14676,31,18,10905.03,0,0
14677,593,1,184.91,1,1
14678,579,1,403.39,1,1
14679,382,3,1289.44,1,1
14680,25,72,43467.106499999914,0,0
14681,71,9,1374.1,0,0
14682,188,8,1566.81,1,1
14683,588,1,146.56,1,1
14684,26,11,2631.54,0,0
14685,576,8,4536.64,1,1
14686,414,5,852.53,1,1
14687,107,4,2030.44,1,1
14688,8,49,12769.52,0,0
14689,209,2,225.6,1,1
14690,44,6,1132.73,0,0
14691,31,10,4228.66,0,0
14692,137,16,2306.69,1,0
14693,265,8,1338.26,1,1
14694,617,1,244.31,1,1
14695,519,3,1534.22,1,1
14696,4,15,4552.2300000000005,0,0
14697,218,4,377.21999999999997,1,1
14698,2,10,2434.54,0,0
14699,214,5,811.73,1,1
14700,32,8,5271.16,0,0
14701,11,24,7013.2,0,0
14702,1,46,9620.57,0,0
14703,15,2,636.34,0,1
14704,11,20,3246.88,0,0
14705,199,2,358.0,1,1
14706,619,1,367.54,1,1
14707,436,2,139.2,1,1
14708,3,8,2919.59,0,0
14709,15,38,13807.37,0,0
14710,14,17,2499.27,0,0
14711,10,22,5679.24,0,0
14712,29,7,2245.1400000000003,0,0
14713,9,32,7777.96,0,0
14714,24,5,1066.43,0,0
14715,25,12,2692.83,0,0
14716,43,5,850.79,0,1
14717,726,1,81.3,1,1
14718,410,1,226.42,1,1
14719,2,10,3163.68,0,0
14720,6,6,1327.62,0,0
14721,379,1,109.07,1,1
14722,147,4,669.94,1,1
14723,10,17,2925.42,0,0
14724,590,1,341.9,1,1
14725,25,5,1908.32,0,0
14726,655,1,116.5,1,1
14727,274,4,732.31,1,1
14728,413,1,190.58,1,1
14729,374,4,899.73,1,1
14730,1,16,3795.14,0,0
14731,47,6,760.04,0,1
14732,8,27,8219.56,0,0
14733,16,27,23921.06,0,0
14734,426,4,1056.42,1,1
14735,4,72,18305.85,0,0
14736,485,2,374.05,1,1
14737,4,7,4718.72,0,0
14738,43,16,3136.3500000000004,0,0
14739,4,32,15475.9,0,0
14740,197,14,5609.27,1,0
14741,12,13,3113.43,0,0
14742,435,1,579.85,1,1
14743,593,1,55.316,1,1
14744,16,21,4760.06,0,0
14745,113,17,3771.67,1,0
14746,406,4,593.5,1,1
14747,249,2,656.4,1,1
14748,29,15,4097.65,0,0
14749,480,1,310.15,1,1
14750,726,1,112.03,1,1
14751,684,2,126.45,1,1
14752,44,2,779.28,0,1
14753,87,3,1432.66,0,1
14754,45,8,2185.98,0,0
14755,10,36,14982.83,0,0
14756,15,4,3392.72,0,0
14757,75,2,841.0,0,1
14758,145,11,4349.03,1,0
14759,5,6,3251.94,0,0
14760,297,2,178.4,1,1
14761,59,5,703.82,0,1
14762,264,3,718.09,1,1
14764,47,2,556.6,0,1
14765,29,6,508.22,0,1
14766,8,17,8849.1,0,0
14767,474,1,382.81,1,1
14768,17,4,385.20000000000005,0,1
14769,3,25,25931.09,0,0
14770,232,10,4514.06,1,0
14771,621,2,594.62,1,1
14772,112,2,278.52,1,1
14773,593,1,140.55,1,1
14774,529,1,241.45,1,1
14775,58,6,2023.8,0,0
14776,51,26,6246.6,0,0
14777,404,1,307.56,1,1
14778,127,4,1461.72,1,1
14779,281,6,772.3,1,1
14780,55,4,895.36,0,1
14782,320,2,400.20000000000005,1,1
14783,659,1,307.3,1,1
14784,26,5,739.9200000000001,0,1
14785,10,4,154.8,0,1
14786,550,1,90.96,1,1
14787,471,1,110.65,1,1
14788,7,5,1835.76,0,0
14789,29,2,395.28,0,1
14790,17,14,3271.68,0,0
14791,607,1,303.63,1,1
14792,64,2,55.316,0,1
14793,21,3,854.89,0,1
14794,3,17,3273.81,0,0
14795,166,2,262.90000000000003,1,1
14796,1,44,18144.82,0,0
14797,507,1,300.31,1,1
14798,53,11,898.05,0,0
14799,51,3,495.85,0,1
14800,48,29,11523.12,0,0
14801,61,2,378.68,0,1
14802,438,2,1502.98,1,1
14803,162,6,1691.1,1,1
14804,9,2,706.54,0,1
14805,15,11,1628.95,0,0
14806,75,3,496.82,0,1
14807,391,2,504.14,1,1
14808,40,16,5437.2,0,0
14809,621,2,686.76,1,1
14810,41,24,4439.36,0,0
14811,387,1,170.5,1,1
14812,599,1,178.85,1,1
14813,370,6,1041.79,1,1
14814,581,1,154.21,1,1
14815,37,4,1557.0,0,0
14816,197,2,543.7,1,1
14817,200,9,5070.2,1,0
14818,74,9,1811.3600000000001,0,0
14819,64,6,728.48,0,1
14820,21,13,1782.05,0,0
14821,367,8,1278.95,1,1
14822,485,1,157.70000000000002,1,1
14823,180,6,642.86,1,1
14824,10,14,5150.62,0,0
14825,4,36,6956.09,0,0
14826,582,2,385.2,1,1
14828,197,16,11979.22,1,0
14829,29,11,2153.42,0,0
14830,53,2,377.76,0,1
14831,680,3,1676.57,1,1
14832,630,1,322.69,1,1
14833,499,1,94.8,1,1
14834,18,13,3926.46,0,0
14835,529,2,297.0,1,1
14836,10,6,204.89999999999998,0,1
14837,90,13,5109.82,0,0
14838,423,2,769.9200000000001,1,1
14839,418,3,915.28,1,1
14840,268,3,425.56,1,1
14841,53,20,10458.76,0,0
14842,44,8,5649.38,0,0
14843,437,1,211.79999999999998,1,1
14844,64,14,9892.24,0,0
14845,600,1,150.0,1,1
14846,427,1,437.4,1,1
14847,149,4,1658.35,1,1
14848,405,1,310.56,1,1
14849,22,68,23338.15,0,0
14850,312,8,2096.71,1,1
14851,23,5,1340.76,0,0
14852,58,24,8969.12,0,0
14853,24,7,1852.6699999999998,0,0
14854,78,18,7043.09,0,0
14855,119,9,7165.95,1,0
14856,36,6,2581.06,0,0
14857,60,9,4824.971,0,0
14858,506,1,180.75,1,1
14859,13,9,3059.38,0,0
14860,19,2,340.64,0,1
14861,52,11,1506.52,0,0
14862,26,4,1682.3999999999999,0,0
14863,29,2,533.52,0,1
14865,7,6,144.72,0,1
14866,11,31,35136.44,0,0
14867,186,19,3662.34,1,0
14868,3,20,7137.6,0,0
14869,9,8,3499.59,0,0
14870,262,7,2166.2000000000003,1,1
14871,3,13,1729.45,0,0
14872,484,3,816.6,1,1
14873,210,3,1373.81,1,1
14874,535,1,116.18,1,1
14875,108,5,4327.72,1,0
14876,521,2,256.7,1,1
14877,418,2,425.85,1,1
14878,13,34,5552.59,0,0
14879,685,1,185.06,1,1
14880,77,6,1381.18,0,1
14881,20,2,510.8,0,1
14882,27,16,4136.35,0,0
14883,19,12,1523.18,0,0
14884,669,1,120.6,1,1
14885,132,4,2363.44,1,1
14886,253,2,729.6,1,1
14887,79,2,3724.0,0,1
14888,207,2,738.4,1,1
14889,336,2,271.8,1,1
14890,254,4,942.9,1,1
14891,148,6,1661.11,1,1
14892,691,1,202.35000000000002,1,1
14893,10,5,3047.46,0,0
14894,85,4,2148.56,0,1
14895,8,58,36258.25,0,0
14896,205,10,2294.77,1,0
14897,8,12,4506.92,0,0
14898,23,20,4635.26,0,0
14899,395,1,1331.38,1,1
14900,522,1,55.316,1,1
14901,11,21,3340.29,0,0
14902,26,4,1368.28,0,0
14903,21,10,5590.66,0,0
14904,2,6,2655.93,0,0
14905,158,10,2587.54,1,0
14906,445,1,68.44,1,1
14907,3,23,9048.82,0,0
14908,74,3,659.6999999999999,0,1
14909,437,3,1404.68,1,1
14910,3,8,868.7,0,0
14911,1,72,43467.106499999914,0,0
14912,17,8,2757.1,0,0
14913,36,12,5300.56,0,0
14915,91,13,2118.73,1,0
14916,71,12,4311.93,0,0
14917,597,2,1123.75,1,1
14918,116,11,7565.96,1,0
14919,539,1,359.35,1,1
14920,213,5,2584.94,1,1
14921,30,4,2632.14,0,0
14922,394,2,843.74,1,1
14923,51,2,1498.2,0,1
14924,246,4,1241.06,1,1
14926,382,2,359.4,1,1
14927,397,1,308.2,1,1
14928,628,1,223.91000000000003,1,1
14929,32,3,1060.57,0,1
14930,109,9,7599.69,1,0
14931,5,10,2515.36,0,0
14932,366,3,1029.66,1,1
14933,444,4,1770.0,1,1
14934,82,7,5394.44,0,0
14935,297,3,4634.54,1,1
14936,34,20,20547.83,0,0
14937,57,6,3243.76,0,0
14938,562,2,2322.43,1,1
14940,418,2,531.49,1,1
14941,579,1,182.1,1,1
14942,402,4,746.56,1,1
14943,663,1,107.62,1,1
14944,30,31,15684.92,0,0
14945,414,1,179.4,1,1
14946,14,2,201.8,0,1
14947,72,8,1340.61,0,0
14948,23,12,2203.94,0,0
14949,469,4,515.0,1,1
14950,19,2,742.4,0,1
14951,79,2,623.38,0,1
14952,60,43,25728.84,0,0
14953,25,5,1256.99,0,0
14954,12,3,756.97,0,1
14955,726,1,163.77,1,1
14956,421,1,1325.0,1,1
14957,253,3,320.18,1,1
14958,147,9,1425.72,1,0
14959,64,8,1390.84,0,0
14960,8,4,442.54,0,0
14961,11,31,23454.83,0,0
14962,271,5,493.61,1,1
14963,10,17,4595.91,0,0
14964,247,2,412.42,1,1
14965,96,4,1192.18,1,1
14966,15,7,1247.28,0,0
14967,50,7,2446.41,0,0
14968,30,3,648.83,0,1
14969,704,1,906.23,1,1
14970,68,16,6511.41,0,0
14971,35,6,2195.96,0,0
14972,128,3,259.84,1,1
14973,107,6,2628.9,1,0
14974,37,2,179.88,0,1
14975,57,3,752.3299999999999,0,1
14976,57,14,1581.72,0,0
14977,726,1,55.316,1,1
14978,72,15,5033.56,0,0
14979,726,1,429.66,1,1
14980,726,1,150.68,1,1
14981,246,3,475.04,1,1
14982,572,1,237.78,1,1
14983,689,1,183.20000000000002,1,1
14984,19,8,1462.8799999999999,0,0
14985,198,4,584.02,1,1
14986,376,2,563.1,1,1
14987,16,10,1877.05,0,0
14988,212,8,2373.19,1,0
14989,662,1,342.4,1,1
14990,612,2,304.17,1,1
